frame_path,label
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0178.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0179.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0180.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0181.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0182.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0183.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0184.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0185.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0186.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0187.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0188.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0189.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0190.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0191.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0192.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0193.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0194.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0195.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0196.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0197.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0198.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0199.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0200.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0201.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0352.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0353.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0354.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0355.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0356.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0357.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0358.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0359.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0360.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0361.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0362.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0363.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0364.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0365.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0366.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0367.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0368.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0369.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0370.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0371.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0372.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0373.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0374.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0375.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0376.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0377.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0378.jpg,Transition
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0379.jpg,Transition
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0380.jpg,Transition
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0381.jpg,Transition
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0382.jpg,second_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0383.jpg,second_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0384.jpg,second_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0385.jpg,second_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0386.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0387.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0388.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0389.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0390.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0391.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0392.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0393.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0394.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0395.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0396.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0397.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0398.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0399.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0400.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0401.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0402.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0403.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0404.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0405.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0406.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0407.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0408.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0409.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0410.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0411.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0412.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0413.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0414.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0415.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0416.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0417.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0418.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0419.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0420.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0421.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0422.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0423.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0424.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0425.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0426.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0427.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0428.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0429.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0430.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0431.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0432.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0433.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0434.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0435.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0436.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0437.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0438.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0439.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0440.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0441.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0442.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0443.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0444.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0445.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0446.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0447.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0448.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0449.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0450.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0451.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0452.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0453.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0454.jpg,catch
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0455.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0456.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0457.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0458.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0459.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0460.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0461.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0462.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0463.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0464.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0465.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0466.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0467.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0468.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0469.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0470.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0471.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0472.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0473.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0474.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0475.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0476.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0477.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0478.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0479.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0480.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0481.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0482.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0483.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0484.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0485.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0486.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0487.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0488.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0489.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0490.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0491.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0492.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0493.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0494.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_01\Player01_FS_40Kg_side_view\frame_0495.jpg,End
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0190.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0191.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0192.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0193.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0194.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0195.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0196.jpg,nothing
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0197.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0198.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0199.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0200.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0201.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0202.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0203.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0204.jpg,start
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0205.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0206.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0207.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0208.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0209.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0210.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0211.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0212.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0213.jpg,first_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0214.jpg,Transition
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0215.jpg,Transition
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0216.jpg,Transition
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0217.jpg,Transition
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0218.jpg,second_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0219.jpg,second_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0220.jpg,second_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0221.jpg,second_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0222.jpg,second_pull
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0223.jpg,Turnover
d:\AI Research\AI CNN Model\Input\Player_01\FS\Player01_FS_Set_02\Player01_FS_50Kg_front_view\frame_0224.jpg,Turnover
